project_name,file_name,nr_classes,nr_functions,ncls,slc,mlc,nr_of_lines,file_length,regexpsl,line_length,method_length,has_todo,boolean_e_c,cdac,cfoc,ccn,nppathc,javancss,nbugs,nbugs_confirmation
Apache OFBiz,BirtEmailServices.java,1,1,179,8,18,254,0,2,39,1,0,0,0,1,1,1,3,0.33333334,0.33333334
Apache OFBiz,CCPaymentServices.java,2,28,580,43,18,953,0,7,266,0,1,0,0,1,3,11,16,1.0,1.0
Apache OFBiz,CachedClassLoader.java,2,10,160,12,18,263,0,0,30,0,0,0,0,1,4,4,5,0.006451613,0.006451613
Apache OFBiz,CatalinaContainer.java,2,14,513,61,72,866,0,0,113,0,1,0,1,1,9,8,10,4.2980714,4.2980714
Apache OFBiz,EbayOrderServices.java,1,12,822,185,18,1312,0,10,458,3,0,0,0,1,9,8,12,2.65,2.65
Apache OFBiz,EntitySyncContext.java,6,57,708,103,18,1184,0,5,325,0,0,0,1,1,10,9,10,1.0,1.0
Apache OFBiz,FopPdfViewHandler.java,1,1,34,4,18,80,0,0,5,0,0,0,0,1,0,1,0,0.06666667,0.06666667
Apache OFBiz,GenerateContainer.java,1,12,290,86,18,523,0,0,88,1,0,0,1,1,3,3,4,1.0,1.0
Apache OFBiz,GenericServiceJob.java,1,9,66,4,18,147,0,0,7,0,0,0,0,0,1,1,3,0.010752688,0.010752688
Apache OFBiz,GenericXaResource.java,1,17,99,6,18,235,0,0,13,0,0,0,0,1,2,0,2,1.0185186,1.0185186
Apache OFBiz,InventoryServices.java,1,7,573,84,32,1060,0,55,247,2,2,0,0,1,7,7,9,0.022222223,0.022222223
Apache OFBiz,JavaMailContainer.java,3,12,205,24,18,357,0,0,34,0,0,0,1,2,4,4,6,1.0222223,1.0222223
Apache OFBiz,MacroFormRenderer.java,1,78,2477,79,18,3219,1,20,318,4,0,0,1,1,26,25,33,7.0733333,7.0733333
Apache OFBiz,ModelScreenAction.java,11,25,466,15,18,669,0,0,115,0,0,0,1,8,6,8,11,0.065795206,0.065795206
Apache OFBiz,ModelScreenWidget.java,20,161,1014,71,104,1775,0,11,300,1,0,0,0,20,9,8,18,1.6751716,1.6751716
Apache OFBiz,ModelWidgetAction.java,11,32,478,15,18,671,0,0,116,0,0,0,1,8,6,8,11,0.03125,0.03125
Apache OFBiz,OrderChangeHelper.java,1,12,174,8,98,379,0,0,93,0,0,0,0,1,3,3,3,0.018518519,0.018518519
Apache OFBiz,ProtectViewWorker.java,1,1,72,14,18,141,0,0,39,0,0,0,0,1,1,1,3,1.0,1.0
Apache OFBiz,ServiceConfigUtil.java,4,24,142,2,18,254,0,0,19,0,0,0,0,1,1,0,3,0.33333334,0.33333334
Apache OFBiz,ServiceDispatcher.java,1,31,522,111,18,1044,0,0,167,1,2,0,1,1,5,5,7,3.097525,3.097525
Apache OFBiz,VerifyPickSession.java,1,27,278,14,18,442,0,0,67,0,0,0,0,1,5,2,5,1.0,1.0
Apache OFBiz,WebPosTransaction.java,1,42,310,20,21,515,0,1,36,0,0,0,0,1,4,4,5,0.5,0.5
Apache OFBiz,AIMPaymentServices.java,1,29,584,47,18,805,0,29,173,0,1,0,0,1,7,6,11,0.14285715,0.14285715
Apache OFBiz,BeanShellContainer.java,1,4,52,5,18,120,0,0,9,0,0,0,0,0,1,1,2,0.076143794,0.076143794
Apache OFBiz,ComponentContainer.java,1,10,179,19,18,318,0,0,45,0,0,0,0,1,5,5,6,0.39876285,0.39876285
Apache OFBiz,DataResourceWorker.java,2,34,741,79,18,1153,0,2,216,1,4,1,1,1,14,12,13,6.4166665,6.4166665
Apache OFBiz,EntityJoinOperator.java,1,19,97,0,18,181,0,0,26,0,0,0,0,1,1,1,2,0.14285715,0.14285715
Apache OFBiz,EntityListIterator.java,1,27,302,14,19,537,0,0,90,0,0,0,0,1,7,2,2,1.006536,1.006536
Apache OFBiz,EntitySyncServices.java,1,8,360,62,18,628,0,0,139,0,0,0,0,1,5,5,9,0.022222223,0.022222223
Apache OFBiz,FinAccountServices.java,1,5,314,31,18,504,0,8,114,1,0,0,0,1,5,5,7,2.0,2.0
Apache OFBiz,GenericAsyncEngine.java,1,6,83,6,18,157,0,0,25,0,0,0,0,1,1,1,3,0.006535948,0.006535948
Apache OFBiz,HtmlScreenRenderer.java,2,34,628,48,29,906,0,0,163,0,7,0,0,1,10,9,12,0.8666667,0.8666667
Apache OFBiz,ICalRecurConverter.java,2,17,211,4,18,323,0,0,14,0,0,0,1,1,2,1,4,0.25,0.25
Apache OFBiz,InstrumenterWorker.java,3,10,135,0,18,191,0,0,13,0,0,0,2,2,2,2,5,0.25,0.25
Apache OFBiz,JmsListenerFactory.java,1,10,130,6,18,244,0,0,21,0,0,0,0,1,3,2,4,0.8987628,0.8987628
Apache OFBiz,ModelEntityChecker.java,1,2,141,23,18,513,0,3,79,1,0,0,0,1,1,1,3,0.14876284,0.14876284
Apache OFBiz,ModelMenuCondition.java,14,30,355,16,18,557,0,0,66,0,0,0,1,7,3,3,6,0.16111112,0.16111112
Apache OFBiz,ModelServiceReader.java,1,18,470,62,31,734,0,2,133,0,0,1,1,1,7,6,8,1.1552144,1.1552144
Apache OFBiz,ModelTreeCondition.java,13,28,286,11,18,458,0,0,45,0,0,0,1,6,2,2,4,0.16111112,0.16111112
Apache OFBiz,OpenOfficeServices.java,1,5,217,40,21,373,0,1,50,0,1,0,1,1,1,0,6,2.0,2.0
Apache OFBiz,OrderManagerEvents.java,1,2,173,17,18,291,0,0,55,1,3,0,0,1,2,2,4,1.0,1.0
Apache OFBiz,PermissionRecorder.java,1,26,183,22,18,314,0,0,35,0,0,0,0,0,1,2,5,0.33333334,0.33333334
Apache OFBiz,ProductPromoWorker.java,3,38,1338,191,95,2168,1,2,693,2,1,7,1,1,17,16,17,3.0,3.0
Apache OFBiz,ProductStoreWorker.java,1,29,425,40,18,731,0,0,165,1,1,0,0,1,6,5,6,0.020011947,0.020011947
Apache OFBiz,ServiceGroupReader.java,1,3,47,2,18,99,0,0,8,0,0,0,0,1,0,1,0,0.14876284,0.14876284
Apache OFBiz,ShoppingCartEvents.java,1,41,1282,110,18,2006,1,6,348,1,3,1,1,1,17,15,17,9.109881,9.109881
Apache OFBiz,ShoppingCartHelper.java,1,18,639,68,18,1063,0,4,186,2,1,0,0,1,9,8,9,2.3810542,2.3810542
Apache OFBiz,ShoppingListEvents.java,1,17,412,41,18,698,0,8,114,0,2,0,0,1,6,7,8,1.1813186,1.1813186
Apache OFBiz,StandardJavaEngine.java,1,4,63,4,18,126,0,0,18,0,0,0,0,1,1,1,3,0.02646356,0.02646356
Apache OFBiz,TextScreenRenderer.java,1,30,48,24,18,146,0,0,29,0,20,0,0,1,0,0,0,0.16666667,0.16666667
Apache OFBiz,TrackingCodeEvents.java,1,7,298,43,18,516,0,0,133,0,0,0,0,1,5,5,7,1.006536,1.006536
Apache OFBiz,TransactionFactory.java,1,7,62,2,18,119,0,0,15,0,0,0,0,1,1,1,3,0.009259259,0.009259259
Apache OFBiz,UspsMockApiServlet.java,1,5,63,1,18,138,0,0,21,0,0,0,0,1,1,1,3,0.009259259,0.009259259
Apache OFBiz,WorkEffortServices.java,1,16,704,38,72,1166,0,10,334,1,3,0,1,1,9,7,14,2.0,2.0
Apache OFBiz,XmlRpcEventHandler.java,4,15,210,15,18,361,0,0,29,0,0,0,1,3,4,3,6,1.3333334,1.3333334
Apache OFBiz,AbstractJmsListener.java,1,7,79,0,18,170,0,0,13,0,0,0,0,1,1,1,3,0.017204301,0.017204301
Apache OFBiz,DelegatorEcaHandler.java,1,4,44,4,18,86,0,0,10,0,0,0,0,1,1,1,0,0.006535948,0.006535948
Apache OFBiz,EntityCacheServices.java,1,10,134,4,18,219,0,0,41,0,0,0,0,1,1,1,3,1.0,1.0
Apache OFBiz,GenericViewRenderer.java,1,9,106,3,24,199,0,0,24,0,0,0,1,1,1,1,3,0.06666667,0.06666667
Apache OFBiz,JPublishViewHandler.java,1,2,37,2,18,82,0,0,6,0,0,0,0,1,0,0,0,0.06666667,0.06666667
Apache OFBiz,MacroScreenRenderer.java,1,35,786,21,18,1011,0,2,160,0,0,0,1,1,9,6,13,3.8666666,3.8666666
Apache OFBiz,OrderLookupServices.java,1,4,474,31,18,733,0,0,89,1,0,1,0,1,3,3,4,1.0,1.0
Apache OFBiz,OrderReturnServices.java,1,31,1571,201,46,2663,1,16,769,3,7,0,1,1,21,20,22,2.5384614,2.5384614
Apache OFBiz,PersistedServiceJob.java,1,13,234,11,18,375,0,0,54,0,0,0,0,1,4,4,5,0.11295498,0.11295498
Apache OFBiz,ProductConfigWorker.java,1,4,245,11,21,404,0,0,97,1,0,0,0,1,2,2,4,0.5,0.5
Apache OFBiz,ProductSearchEvents.java,1,7,316,3,18,471,0,0,79,0,0,0,0,1,3,3,8,0.53846157,0.53846157
Apache OFBiz,ProductUtilServices.java,1,12,456,39,37,765,0,1,218,0,0,0,0,1,8,7,12,1.0,1.0
Apache OFBiz,SaveLabelsToXmlFile.java,1,1,111,5,18,164,0,0,31,0,0,0,0,1,1,1,3,2.0,2.0
Apache OFBiz,ServiceEcaCondition.java,1,6,174,3,18,239,0,0,39,0,0,0,0,1,4,4,7,0.006535948,0.006535948
Apache OFBiz,ServiceEventHandler.java,1,3,240,47,21,422,0,0,81,1,3,1,0,1,1,1,3,1.0626589,1.0626589
Apache OFBiz,ShipmentScaleApplet.java,1,11,102,14,32,210,0,0,6,0,0,0,0,1,1,1,3,0.06666667,0.06666667
Apache OFBiz,SimpleServiceEngine.java,1,4,27,6,18,84,0,2,10,0,0,0,0,1,0,0,0,0.010752688,0.010752688
Apache OFBiz,BillingAccountWorker.java,2,11,146,7,48,320,0,3,83,0,1,0,0,1,1,1,3,2.0092592,2.0092592
Apache OFBiz,ClassLoaderContainer.java,1,5,29,0,18,77,0,0,3,0,0,0,0,0,0,0,0,0.14876284,0.14876284
Apache OFBiz,ControlEventListener.java,1,12,125,9,18,215,0,0,45,0,0,0,0,1,2,1,4,1.0630175,1.0630175
Apache OFBiz,DelegatorFactoryImpl.java,1,1,11,1,18,39,0,0,2,0,0,0,0,0,0,0,0,0.025,0.025
Apache OFBiz,EntityServiceFactory.java,1,2,15,0,18,43,0,0,2,0,0,0,0,0,0,0,0,0.006535948,0.006535948
Apache OFBiz,ImportOrdersFromEbay.java,1,10,557,50,18,833,0,0,255,2,0,0,0,1,4,4,9,2.65,2.65
Apache OFBiz,ModelScreenCondition.java,15,32,360,17,18,568,0,0,66,0,0,0,1,7,3,3,6,0.16111112,0.16111112
Apache OFBiz,ProductConfigWrapper.java,3,70,505,16,18,800,0,1,70,0,2,0,0,2,8,6,7,1.0,1.0
Apache OFBiz,ProductSearchSession.java,2,48,955,43,22,1415,0,3,334,3,0,0,1,2,8,7,10,2.5,2.5
Apache OFBiz,ProductsExportToEbay.java,1,13,386,19,69,611,0,1,160,1,0,0,0,1,5,3,8,2.65,2.65
Apache OFBiz,ScreenStringRenderer.java,1,28,34,0,18,62,0,0,28,0,0,0,0,1,0,0,0,0.16666667,0.16666667
Apache OFBiz,ShoppingCartServices.java,1,12,784,90,24,1208,0,0,215,2,1,0,0,1,5,5,8,12.351851,12.351851
Apache OFBiz,ShoppingListServices.java,1,9,382,16,27,643,0,0,132,1,0,0,0,1,6,5,8,0.03846154,0.03846154
Apache OFBiz,SubscriptionServices.java,1,3,193,7,18,300,0,17,70,0,0,0,0,1,3,3,5,0.006535948,0.006535948
Apache OFBiz,TaxAuthorityServices.java,1,5,331,58,18,578,0,18,200,1,1,2,0,1,4,4,6,3.006536,3.006536
Apache OFBiz,CoberturaInstrumenter.java,1,4,52,0,19,94,0,0,11,0,0,0,0,1,0,0,0,0.31666666,0.31666666
Apache OFBiz,DBCPConnectionFactory.java,1,3,117,14,18,196,0,2,33,0,0,0,1,1,1,1,3,1.0,1.0
Apache OFBiz,GoogleRequestServices.java,1,17,446,30,18,675,0,0,116,1,4,0,1,1,6,4,6,1.0,1.0
Apache OFBiz,OfbizContentTransform.java,2,5,65,2,18,129,0,1,7,0,0,0,0,1,1,1,4,1.0,1.0
Apache OFBiz,ProductContentWrapper.java,1,8,121,3,21,198,0,1,37,0,0,0,0,1,2,2,4,0.5,0.5
Apache OFBiz,ProductionRunServices.java,1,33,2098,181,59,3225,1,43,797,7,7,1,0,1,27,25,31,1.0384616,1.0384616
Apache OFBiz,CategoryContentWrapper.java,1,8,91,1,18,154,0,0,23,0,0,0,0,1,1,1,3,0.5,0.5
Apache OFBiz,FlexibleStringExpander.java,12,51,337,16,34,743,0,0,102,0,0,0,1,4,6,5,3,2.05,2.05
Apache OFBiz,FreeMarkerViewRenderer.java,1,4,64,5,31,131,0,0,18,0,1,0,1,1,0,0,2,0.06666667,0.06666667
Apache OFBiz,JsLanguageFilesMapping.java,5,4,644,2,18,703,0,1,615,0,0,0,0,0,0,0,10,1.0,1.0
Apache OFBiz,MacroScreenViewHandler.java,1,2,71,8,18,120,0,0,21,0,1,0,1,1,1,1,3,0.07125,0.07125
Apache OFBiz,PaymentGatewayServices.java,1,65,2349,294,18,3762,1,121,800,5,6,0,1,1,30,28,33,11.179202,11.179202
Apache OFBiz,EntityDataLoadContainer.java,1,6,379,22,31,578,0,0,85,1,0,0,0,1,3,3,5,0.2,0.2
Apache OFBiz,GiftCertificateServices.java,1,19,906,115,18,1504,0,88,252,2,2,0,0,1,11,11,14,3.0,3.0
Apache OFBiz,JpCacheIncludeTransform.java,2,6,64,0,18,111,0,0,11,0,0,0,0,1,0,0,3,0.06666667,0.06666667
Apache OFBiz,ShippingEstimateWrapper.java,1,7,68,0,18,122,0,0,12,0,0,0,0,1,0,0,2,0.015795207,0.015795207
Apache OFBiz,ValidateMethodCondition.java,2,9,101,1,18,177,0,2,19,0,0,0,0,1,0,0,2,0.05,0.05
Apache OFBiz,ComponentResourceHandler.java,1,12,54,1,18,117,0,0,12,0,0,0,0,1,0,0,1,0.006451613,0.006451613
Apache OFBiz,EntityComparisonOperator.java,1,21,175,3,18,277,0,0,24,0,0,0,0,1,4,1,2,1.1111112,1.1111112
Apache OFBiz,ServiceMultiEventHandler.java,1,2,221,46,18,407,0,0,74,1,1,1,0,1,1,1,3,0.5,0.5
Apache OFBiz,ClasspathLocationResolver.java,1,2,12,1,18,44,0,0,3,0,0,0,0,0,0,0,0,0.006451613,0.006451613
Apache OFBiz,ComponentLocationResolver.java,1,2,37,4,18,81,0,0,11,0,0,0,0,1,1,0,0,0.006535948,0.006535948
Apache OFBiz,ContentManagementServices.java,1,30,1183,111,84,1762,0,3,269,2,3,0,0,1,14,14,20,2.006536,2.006536
Apache OFBiz,ContentPermissionServices.java,1,3,189,22,18,338,0,1,55,1,0,0,0,1,2,2,4,0.33333334,0.33333334
Apache OFBiz,FinAccountPaymentServices.java,1,9,651,77,18,1038,0,33,166,2,0,0,0,1,7,8,11,0.13846155,0.13846155
Apache OFBiz,TemporalExpressionPrinter.java,1,20,101,0,18,180,0,1,2,0,0,0,0,1,0,0,3,0.25,0.25
Apache OFBiz,CommunicationEventServices.java,1,16,838,100,51,1369,0,8,355,3,1,0,0,1,10,9,12,4.1384616,4.1384616
Apache OFBiz,CrossSubdomainSessionValve.java,1,3,64,7,18,125,0,0,17,0,0,0,0,1,1,1,3,1.0,1.0
Apache OFBiz,GeronimoTransactionFactory.java,1,5,42,1,30,99,0,0,12,0,1,0,0,1,0,0,0,0.009259259,0.009259259
Apache OFBiz,JasperReportsPdfViewHandler.java,1,2,74,5,18,132,0,0,22,0,0,0,0,1,1,1,3,0.06666667,0.06666667
Apache OFBiz,JasperReportsXmlViewHandler.java,1,2,54,5,18,108,0,0,14,0,0,0,0,1,1,1,1,0.06666667,0.06666667
Apache OFBiz,ProductStoreCartAwareEvents.java,1,2,51,12,18,114,0,0,22,0,0,0,0,1,1,1,1,1.0,1.0
Apache OFBiz,JasperReportsJXlsViewHandler.java,1,2,78,5,18,138,0,0,22,0,0,0,0,1,1,1,3,0.06666667,0.06666667
Apache OFBiz,JsLanguageFileMappingCreator.java,1,1,121,18,30,208,0,2,38,1,0,0,0,1,1,1,3,1.0,1.0
Apache OFBiz,JasperReportsPoiXlsViewHandler.java,1,2,79,5,18,139,0,0,23,0,0,0,0,1,1,1,3,0.06666667,0.06666667
Apache River,Browser.java,35,106,1074,6,22,1734,0,6,1,1,0,0,3,10,11,11,16,1.0,1.0
Apache River,Handler.java,1,6,134,0,59,427,0,2,1,0,0,0,0,1,3,3,5,1.5,1.5
Apache River,EntryRep.java,1,7,80,0,17,194,0,5,0,0,0,0,0,1,3,0,2,0.16666667,0.16666667
Apache River,EnvCheck.java,3,31,443,19,46,1508,0,2,19,0,0,0,1,2,6,5,8,0.14285715,0.14285715
Apache River,JarWrapper.java,10,54,738,7,44,1770,0,25,5,0,0,0,3,7,15,13,18,0.14285715,0.14285715
Apache River,StressTest.java,3,8,116,9,18,228,0,22,3,0,0,0,0,1,1,1,3,0.16666667,0.16666667
Apache River,ClassServer.java,2,22,423,0,26,1126,0,2,13,1,0,1,2,2,10,7,9,0.14285715,0.14285715
Apache River,MailboxImpl.java,21,116,1862,451,242,4912,1,767,66,3,2,0,2,5,31,36,22,1.5,1.5
Apache River,ObjectTable.java,16,49,467,19,68,969,0,3,0,0,0,0,3,5,10,10,9,0.125,0.125
Apache River,TaskManager.java,3,17,139,1,31,341,0,3,0,0,0,0,0,1,4,2,3,0.16666667,0.16666667
Apache River,TcpEndpoint.java,5,39,306,5,55,937,0,3,0,0,0,0,1,3,3,3,6,1.0,1.0
Apache River,ComputeDigest.java,1,4,42,0,17,109,0,2,1,0,0,0,0,0,1,0,0,0.64285713,0.64285713
Apache River,RegistrarImpl.java,42,231,2098,90,369,4932,1,74,2,0,0,5,1,5,35,26,20,1.0,1.0
Apache River,ServiceEditor.java,25,63,559,44,17,1034,0,12,17,1,0,0,3,5,5,3,11,1.0,1.0
Apache River,SslConnection.java,1,23,300,2,102,692,0,6,0,0,0,0,0,1,3,3,5,0.5,0.5
Apache River,ImplRefManager.java,7,17,164,8,90,474,0,2,0,0,0,0,1,3,2,2,4,0.125,0.125
Apache River,JvmLifeSupport.java,3,6,57,3,20,144,0,13,1,0,0,0,0,1,0,0,1,0.125,0.125
Apache River,TxnManagerImpl.java,4,53,795,86,113,1970,0,203,23,2,0,0,1,2,11,15,10,1.0,1.0
Apache River,LookupDiscovery.java,31,99,1105,249,377,3489,1,174,42,1,0,0,2,7,17,15,21,1.0,1.0
Apache River,SslEndpointImpl.java,7,35,454,0,123,995,0,4,0,1,0,0,1,1,8,8,8,0.5,0.5
Apache River,BasicExportTable.java,6,14,134,3,44,327,0,2,0,0,0,0,1,3,2,2,4,0.125,0.125
Apache River,MultiIPDiscovery.java,1,7,88,7,36,201,0,13,0,0,0,0,0,1,2,2,3,1.0,1.0
Apache River,PreferredListGen.java,3,75,930,52,100,2386,1,88,28,0,0,0,1,1,18,14,13,1.1428572,1.1428572
Apache River,SelectionManager.java,4,17,282,25,73,625,0,3,0,0,0,0,1,1,3,2,3,1.0,1.0
Apache River,ConfigurationFile.java,18,117,1265,1,162,3016,1,105,5,0,0,1,2,6,25,20,24,1.0,1.0
Apache River,ConnectionManager.java,6,34,248,1,77,728,0,3,0,0,0,0,1,4,2,2,5,1.0,1.0
Apache River,ParticipantHandle.java,1,9,58,1,28,176,0,3,2,0,0,0,0,0,0,0,2,1.0,1.0
Apache River,MarshalledInstance.java,6,22,152,30,23,604,0,30,0,0,0,0,1,2,0,1,2,0.16666667,0.16666667
Apache River,MarshalOutputStream.java,1,5,21,0,18,180,0,2,0,0,0,0,0,0,0,0,0,0.16666667,0.16666667
Apache River,DgcRequestDispatcher.java,5,13,126,2,34,252,0,5,1,0,0,0,1,1,1,1,3,0.125,0.125
Apache River,ComputeHttpmdCodebase.java,1,5,79,2,17,186,0,3,2,0,0,0,0,1,1,1,3,0.64285713,0.64285713
Apache River,RemoteEventDataCursor.java,1,3,13,0,17,40,0,2,0,0,0,0,0,0,0,0,0,0.5,0.5
Apache River,CheckConfigurationFile.java,1,17,318,0,29,795,0,3,5,0,0,0,1,1,7,6,8,0.14285715,0.14285715
Apache River,ServiceDiscoveryManager.java,19,109,1082,287,763,4428,1,10,38,0,0,0,2,7,17,16,17,2.0,2.0
Apache River,BasicInvocationDispatcher.java,3,23,367,3,171,1338,0,43,0,1,0,0,1,1,6,6,5,1.0,1.0
Apache Tiles,MenuItem.java,1,8,11,0,20,88,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,TilesTag.java,1,4,12,0,20,75,0,0,0,0,0,0,0,0,0,0,0,0.05882353,0.05882353
Apache Tiles,ClassUtil.java,1,3,7,0,20,73,0,0,0,0,0,0,0,0,0,0,0,0.50793654,0.50793654
Apache Tiles,Definition.java,1,21,62,3,20,311,0,0,4,0,0,0,0,0,0,0,2,0.007936508,0.007936508
Apache Tiles,Definitions.java,1,8,13,0,20,111,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,PatternUtil.java,1,7,83,4,26,226,0,0,7,0,0,0,1,1,1,1,3,1.0,1.0
Apache Tiles,TilesAccess.java,1,9,52,0,28,202,0,0,11,0,0,0,0,0,1,1,1,0.007936508,0.007936508
Apache Tiles,TilesFilter.java,2,12,47,1,23,184,0,0,1,0,0,0,0,1,0,0,0,0.007936508,0.007936508
Apache Tiles,TilesBodyTag.java,1,4,12,0,20,78,0,0,0,0,0,0,0,0,0,0,0,0.05882353,0.05882353
Apache Tiles,TilesServlet.java,1,4,27,0,23,94,0,0,2,0,0,0,0,1,0,0,0,1.0079365,1.0079365
Apache Tiles,ViewPreparer.java,1,1,5,0,20,58,0,0,1,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,DefinitionTag.java,1,14,75,0,20,238,0,0,2,0,0,0,0,1,0,0,2,0.13342671,0.13342671
Apache Tiles,ListAttribute.java,1,2,8,0,20,56,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,TilesListener.java,1,5,33,0,23,119,0,0,3,0,0,0,0,1,0,0,0,0.007936508,0.007936508
Apache Tiles,GetAsStringTag.java,1,4,20,0,21,80,0,0,1,0,0,0,0,0,0,0,0,0.75793654,0.75793654
Apache Tiles,LocaleResolver.java,1,2,7,0,20,52,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,SimpleMenuItem.java,1,10,37,0,20,157,0,0,0,0,0,0,0,0,0,1,0,0.007936508,0.007936508
Apache Tiles,TestDefinition.java,1,8,131,0,20,252,0,0,6,0,0,0,0,1,0,0,3,0.007936508,0.007936508
Apache Tiles,TilesContainer.java,1,9,14,0,20,121,0,0,2,0,0,0,0,1,0,0,0,0.007936508,0.007936508
Apache Tiles,TilesException.java,1,4,10,0,20,74,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,AddAttributeTag.java,1,7,33,0,23,174,0,0,2,0,0,0,0,0,0,0,0,0.13342671,0.13342671
Apache Tiles,DefinitionsImpl.java,1,12,79,10,23,279,0,0,4,0,0,0,0,1,1,1,2,0.007936508,0.007936508
Apache Tiles,MockDefinitions.java,1,10,21,0,23,117,0,0,1,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,PreparerFactory.java,1,1,5,0,20,57,0,0,1,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,PutAttributeTag.java,1,13,44,0,20,261,0,0,3,0,0,0,0,0,0,0,0,0.13342671,0.13342671
Apache Tiles,ServletParamMap.java,1,16,81,0,20,212,0,0,2,0,0,0,0,1,0,0,2,0.007936508,0.007936508
Apache Tiles,TilesAccessTest.java,1,5,33,0,20,89,0,0,1,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,UseAttributeTag.java,2,13,58,0,20,225,0,1,2,0,0,0,0,1,0,0,1,0.13342671,0.13342671
Apache Tiles,GetAsStringModel.java,1,5,55,0,20,194,0,0,1,0,0,0,0,1,1,0,1,1.0,1.0
Apache Tiles,IncludingServlet.java,1,2,20,0,20,83,0,0,1,0,0,0,0,0,0,0,0,0.50793654,0.50793654
Apache Tiles,InitContainerTag.java,3,35,129,1,23,381,0,0,3,0,0,0,0,2,0,1,3,0.13342671,0.13342671
Apache Tiles,RenderTagSupport.java,1,2,13,0,20,75,0,0,0,0,0,0,0,0,0,0,0,0.16790946,0.16790946
Apache Tiles,ServletHeaderMap.java,1,16,80,0,20,211,0,0,1,0,0,0,0,1,0,0,2,0.007936508,0.007936508
Apache Tiles,TestViewPreparer.java,1,1,8,0,21,43,0,0,1,0,0,0,0,0,0,0,0,0.50793654,0.50793654
Apache Tiles,TilesIOException.java,1,4,12,0,20,73,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,DefinitionManager.java,1,11,71,10,26,270,0,0,6,0,0,0,0,1,1,1,2,0.007936508,0.007936508
Apache Tiles,DefinitionsReader.java,1,1,5,0,20,56,0,0,1,0,0,0,0,0,0,0,0,0.15079366,0.15079366
Apache Tiles,InsertTemplateTag.java,1,15,51,0,20,261,0,0,1,0,0,0,0,0,0,0,1,0.3834267,0.3834267
Apache Tiles,JspWriterResponse.java,1,2,16,0,21,51,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,PreparerException.java,1,2,7,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,DefinitionsFactory.java,1,4,13,0,37,121,0,0,3,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,ImportAttributeTag.java,1,9,35,0,20,160,0,0,2,0,0,0,0,0,0,0,0,1.1334267,1.1334267
Apache Tiles,InsertAttributeTag.java,1,17,76,1,20,278,0,0,2,0,0,0,0,1,0,0,2,1.8834267,1.8834267
Apache Tiles,AddListAttributeTag.java,1,7,23,0,21,109,0,3,2,0,0,0,0,0,0,0,0,0.13342671,0.13342671
Apache Tiles,AttributeTagSupport.java,1,12,68,2,23,233,0,0,9,0,0,0,0,1,1,1,2,0.13342671,0.13342671
Apache Tiles,BasicTilesContainer.java,1,32,215,6,34,617,0,6,25,0,1,0,1,1,4,3,3,0.007936508,0.007936508
Apache Tiles,ContainerTagSupport.java,1,5,32,0,23,116,0,0,2,0,0,0,0,0,0,0,0,0.042419266,0.042419266
Apache Tiles,DestroyContainerTag.java,1,1,11,0,21,43,0,0,0,0,0,0,0,0,0,0,0,0.13342671,0.13342671
Apache Tiles,InsertDefinitionTag.java,1,3,11,0,20,65,0,0,1,0,0,0,0,0,0,0,0,0.2579365,0.2579365
Apache Tiles,PutListAttributeTag.java,1,11,39,0,20,207,0,0,1,0,0,0,0,0,0,0,0,0.13342671,0.13342671
Apache Tiles,SelectLocaleServlet.java,1,3,36,0,21,93,0,1,2,0,0,0,0,1,1,0,0,0.50793654,0.50793654
Apache Tiles,ServletInitParamMap.java,1,16,80,0,20,211,0,0,2,0,0,0,0,1,0,0,2,0.007936508,0.007936508
Apache Tiles,TilesContextFactory.java,1,1,4,0,20,42,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,TilesRequestContext.java,1,12,18,0,21,132,0,6,1,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,ViewPreparerSupport.java,1,1,5,0,21,41,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,BasicPreparerFactory.java,1,3,22,0,23,94,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508
Apache Tiles,GetAsStringModelTest.java,1,3,70,0,20,144,0,0,21,0,0,0,0,1,0,0,4,0.5,0.5
