@relation 'final_with_weka_header-weka.filters.unsupervised.attribute.Remove-R1-2,21-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9,11-12,17'

@attribute ncls numeric
@attribute slc numeric
@attribute regexpsl numeric
@attribute method_length numeric
@attribute cdac numeric
@attribute cfoc numeric
@attribute ccn numeric
@attribute nppathc numeric
@attribute nbug1 numeric

@data
45,134,122,0,0,0,0,0,1
160,16,6,0,1,1,2,1,0.239418
69,7,1,0,0,0,1,0,2.833333
48,3,3,0,0,0,1,1,2.833333
181,9,0,0,1,1,3,3,0.5
57,5,1,0,0,0,0,0,0.166667
122,1,1,0,1,1,1,1,0.5
90,0,4,0,1,1,1,1,1
35,2,0,0,0,1,0,0,4
47,9,1,0,0,0,0,0,0.5
29,3,4,0,0,0,0,0,0.139418
58,0,4,0,1,1,0,0,1.333333
269,109,22,0,1,1,4,4,1
56,10,18,0,0,1,1,1,0.072751
38,1,0,0,0,1,0,0,0.25
29,0,1,0,0,1,0,0,0.5
49,1,4,0,0,1,0,0,1
208,1,2,0,1,1,1,1,2.5
99,6,0,0,0,1,2,1,0.015795
92,7,1,0,0,1,1,1,0.333333
335,12,0,0,0,1,5,5,1
34,0,0,0,0,1,0,0,0.034314
323,1,1,0,1,2,3,3,5
104,2,0,0,0,1,1,1,0.006452
555,32,6,0,1,2,9,8,2.445029
149,5,0,0,0,1,1,0,0.25
761,73,0,0,1,1,16,13,2.117563
608,19,2,0,1,2,8,5,0.138462
274,1,3,0,1,4,4,5,1
92,0,1,0,0,1,1,1,0.010753
164,13,1,0,1,2,1,1,0.140967
76,0,0,0,0,1,0,0,0.5
1889,227,15,4,1,3,22,18,7.259608
330,24,1,0,0,1,1,1,0.019608
709,14,2,0,1,6,7,8,1.5
99,3,0,0,0,1,1,1,0.5
259,18,0,0,1,1,1,1,1
598,13,0,0,1,1,9,5,4
892,26,13,1,1,1,10,9,2.5
411,33,1,0,1,1,4,2,1.65
288,7,0,0,0,1,8,7,1
718,77,3,1,1,1,12,12,1.050278
157,14,0,0,0,5,1,1,0.037037
215,0,1,0,0,1,2,4,0.333333
49,0,2,0,0,1,0,0,0.010753
241,17,8,0,1,1,3,3,0.637762
309,22,0,0,0,1,4,4,1
19,0,0,0,0,0,0,0,0.5
215,3,0,0,0,1,1,1,1
626,76,7,0,0,1,11,9,2
244,25,11,2,0,1,2,2,1.5
262,4,9,0,1,1,5,5,0.025
91,12,0,0,0,1,2,2,0.018519
34,0,1,0,0,1,0,0,0.333333
317,6,1,1,1,1,2,2,1
51,1,0,0,0,0,0,1,1
79,3,0,0,0,1,0,0,1
234,17,2,1,0,1,3,3,1.022222
570,86,2,1,0,1,11,10,18.38058
975,31,11,0,0,1,7,8,1.5
295,16,0,0,0,1,5,5,0.645184
482,58,2,2,0,1,3,2,0.038462
93,2,0,0,0,1,2,0,0.006536
37,0,0,0,0,0,1,0,0.142857
608,60,4,2,1,1,7,8,2.006536
1938,249,86,6,1,1,15,13,2.256536
66,6,0,0,0,1,1,1,0.019608
308,23,0,0,1,1,4,4,4
440,19,1,0,1,1,6,7,1.333333
2176,168,1,2,1,1,33,32,2.148763
455,79,6,0,0,1,8,9,3.019608
198,7,0,0,0,1,1,1,0.051771
80,0,0,0,0,1,1,1,0.5
45,1,0,0,0,0,0,0,1
61,5,7,0,0,0,0,0,1
148,7,0,0,1,1,2,2,0.333333
255,3,0,0,0,1,4,2,0.5
1310,52,1,2,1,1,10,9,5.439583
315,41,0,1,1,1,5,4,3
373,37,0,0,1,1,6,7,0.043742
211,17,3,1,0,2,2,2,1.446119
414,43,6,0,0,1,4,4,0.142723
157,7,1,0,0,1,4,4,0.05
479,13,1,1,1,1,3,3,0.010753
182,25,0,0,0,0,5,2,0.25
81,4,0,0,0,2,1,0,2
890,98,142,4,1,1,10,10,1.342593
537,6,0,0,1,1,2,3,3.05
39,1,1,0,0,0,1,1,1
779,83,0,0,0,1,18,10,2.5
168,14,1,0,0,1,3,3,0.040795
155,1,11,0,0,1,2,2,0.5
325,6,0,0,0,2,7,5,6.5
87,11,0,0,0,1,2,2,0.25
39,0,0,0,0,0,0,0,0.5
54,6,2,0,0,1,1,1,0.025
246,3,1,0,0,1,1,2,0.010753
78,6,1,0,0,0,2,2,5
1121,90,2,0,1,1,21,18,1.514652
243,44,6,1,0,1,3,1,0.33435
26,5,0,0,1,1,0,0,0.5
482,22,13,2,1,1,2,2,5.138462
92,3,0,0,0,1,2,2,0.025054
91,1,0,0,0,1,1,1,0.148763
101,0,0,0,0,1,0,0,1
849,84,0,0,1,1,11,10,6.534314
60,0,1,0,0,1,0,0,0.010753
359,16,1,0,0,1,8,8,1
591,83,0,1,0,1,7,7,0.149393
429,17,0,1,0,1,6,6,0.142857
130,13,0,0,0,1,2,2,2.533333
3434,450,64,8,1,1,41,41,30.88061
981,132,51,2,0,1,17,18,2.006536
294,32,0,0,0,1,3,1,1.142857
827,154,14,3,0,1,7,6,4
765,55,4,1,0,1,14,10,0.583333
1342,78,6,1,1,11,20,19,4
681,57,5,0,0,1,15,11,2.138462
227,11,0,0,0,1,4,2,4
186,16,5,0,0,1,3,3,1
129,6,0,0,0,1,2,1,0.166877
69,2,0,0,0,1,0,0,0.25
446,49,0,0,0,1,8,7,2.75
206,11,0,1,0,1,3,3,0.066667
257,11,0,0,0,1,1,1,2
28,0,0,0,0,0,0,0,0.010753
77,2,0,0,0,1,0,0,0.101144
83,19,1,0,0,0,0,0,0.038462
282,29,8,0,0,1,6,5,2.5
751,102,3,1,0,1,10,8,5.591294
1029,121,3,2,0,1,14,14,2.591294
359,2,0,0,1,1,3,3,0.371795
234,31,1,1,0,1,2,2,0.33435
384,23,5,2,1,1,2,2,0.4
158,0,0,0,0,1,1,0,1
234,3,0,0,1,1,0,0,1
213,14,0,0,1,1,4,4,0.333333
48,0,0,0,0,0,1,0,0.5
2369,68,24,0,1,28,17,14,4.05
182,8,1,0,0,1,2,2,3
648,37,0,0,0,1,9,5,1.5
744,45,13,1,1,1,10,10,2.066667
1373,109,2,2,1,1,16,12,2
134,25,0,0,0,1,3,3,1.5
35,0,0,0,0,0,1,0,1
87,0,0,0,0,0,0,0,0.038462
183,22,1,0,1,1,1,1,0.31185
94,0,0,0,0,1,1,1,1.142857
118,3,0,0,0,1,3,3,0.118342
113,4,0,0,0,1,2,3,0.1858
58,1,0,0,0,1,0,1,0.022222
58,2,0,0,0,1,1,1,0.138462
118,12,0,0,0,1,3,3,0.583333
217,27,2,0,0,1,2,2,1.015795
130,13,0,0,0,1,0,2,1
503,18,0,0,1,3,12,13,4.531452
362,31,0,1,0,1,4,3,0.371795
34,1,0,0,0,0,1,0,0.5
83,5,5,0,0,1,1,1,0.333333
50,0,0,0,0,0,0,0,0.25
37,0,0,0,0,1,0,0,0.111111
436,19,0,0,0,2,3,5,1.166877
158,7,1,0,0,1,4,3,0.355214
25,0,0,0,0,0,0,0,0.006452
129,11,0,0,0,1,2,1,0.012988
441,31,2,1,1,1,5,3,1
103,5,0,0,0,1,1,1,3
1903,377,58,5,0,1,14,12,9.138461
178,38,0,0,1,1,2,1,0.066667
228,11,0,0,0,1,5,4,1
359,23,8,0,1,6,4,5,3.05
335,12,0,0,1,5,4,4,0.05
275,4,0,0,0,6,6,3,0.05
944,41,5,0,1,10,10,12,6.126541
1684,89,4,0,0,1,35,23,3.1
200,14,6,0,0,1,1,1,1.5
882,97,29,2,1,1,13,13,5.5
93,1,2,0,0,1,0,0,0.161111
603,47,0,0,1,1,8,2,2.14334
20,3,0,0,0,1,0,0,0.010753
30,0,0,0,0,0,0,0,1
352,24,19,1,0,1,4,5,1
232,10,4,0,0,1,5,3,1.5
138,17,2,0,0,1,1,1,1
71,2,0,0,1,1,1,1,0.006452
80,24,0,0,0,1,0,0,0.166667
383,21,1,0,1,2,3,3,6.19537
1442,153,3,0,1,1,29,22,1.783783
82,0,0,0,0,1,0,0,1.050278
249,12,0,0,0,1,3,3,1.5
55,0,0,0,0,1,2,2,0.060777
416,25,5,0,1,8,3,3,1
60,0,0,0,0,1,1,0,0.006452
19,0,0,0,0,0,0,0,0.142857
90,15,3,0,0,1,1,1,6.050055
205,23,0,0,1,1,1,1,2
172,22,0,0,0,1,2,2,1.37037
84,1,1,0,0,1,1,1,0.05
763,65,34,2,0,1,9,8,1.538462
1363,101,8,2,1,1,17,16,6.780447
143,11,0,0,1,1,2,2,0.2
610,31,0,1,1,1,8,8,1.75
97,14,0,0,0,1,1,1,1
179,8,2,1,0,1,1,1,0.333333
580,43,7,0,0,1,3,11,1
160,12,0,0,0,1,4,4,0.006452
513,61,0,0,1,1,9,8,4.298071
822,185,10,3,0,1,9,8,2.65
708,103,5,0,1,1,10,9,1
34,4,0,0,0,1,0,1,0.066667
290,86,0,1,1,1,3,3,1
66,4,0,0,0,0,1,1,0.010753
99,6,0,0,0,1,2,0,1.018519
573,84,55,2,0,1,7,7,0.022222
205,24,0,0,1,2,4,4,1.022222
2477,79,20,4,1,1,26,25,7.073333
466,15,0,0,1,8,6,8,0.065795
1014,71,11,1,0,20,9,8,1.675172
478,15,0,0,1,8,6,8,0.03125
174,8,0,0,0,1,3,3,0.018519
72,14,0,0,0,1,1,1,1
142,2,0,0,0,1,1,0,0.333333
522,111,0,1,1,1,5,5,3.097525
278,14,0,0,0,1,5,2,1
310,20,1,0,0,1,4,4,0.5
584,47,29,0,0,1,7,6,0.142857
52,5,0,0,0,0,1,1,0.076144
179,19,0,0,0,1,5,5,0.398763
741,79,2,1,1,1,14,12,6.416667
97,0,0,0,0,1,1,1,0.142857
302,14,0,0,0,1,7,2,1.006536
360,62,0,0,0,1,5,5,0.022222
314,31,8,1,0,1,5,5,2
83,6,0,0,0,1,1,1,0.006536
628,48,0,0,0,1,10,9,0.866667
211,4,0,0,1,1,2,1,0.25
135,0,0,0,2,2,2,2,0.25
130,6,0,0,0,1,3,2,0.898763
141,23,3,1,0,1,1,1,0.148763
355,16,0,0,1,7,3,3,0.161111
470,62,2,0,1,1,7,6,1.155214
286,11,0,0,1,6,2,2,0.161111
217,40,1,0,1,1,1,0,2
173,17,0,1,0,1,2,2,1
183,22,0,0,0,0,1,2,0.333333
1338,191,2,2,1,1,17,16,3
425,40,0,1,0,1,6,5,0.020012
47,2,0,0,0,1,0,1,0.148763
1282,110,6,1,1,1,17,15,9.109881
639,68,4,2,0,1,9,8,2.381054
412,41,8,0,0,1,6,7,1.181319
63,4,0,0,0,1,1,1,0.026464
48,24,0,0,0,1,0,0,0.166667
298,43,0,0,0,1,5,5,1.006536
62,2,0,0,0,1,1,1,0.009259
63,1,0,0,0,1,1,1,0.009259
704,38,10,1,1,1,9,7,2
210,15,0,0,1,3,4,3,1.333333
79,0,0,0,0,1,1,1,0.017204
44,4,0,0,0,1,1,1,0.006536
134,4,0,0,0,1,1,1,1
106,3,0,0,1,1,1,1,0.066667
37,2,0,0,0,1,0,0,0.066667
786,21,2,0,1,1,9,6,3.866667
474,31,0,1,0,1,3,3,1
1571,201,16,3,1,1,21,20,2.538461
234,11,0,0,0,1,4,4,0.112955
245,11,0,1,0,1,2,2,0.5
316,3,0,0,0,1,3,3,0.538462
456,39,1,0,0,1,8,7,1
111,5,0,0,0,1,1,1,2
174,3,0,0,0,1,4,4,0.006536
240,47,0,1,0,1,1,1,1.062659
102,14,0,0,0,1,1,1,0.066667
27,6,2,0,0,1,0,0,0.010753
146,7,3,0,0,1,1,1,2.009259
29,0,0,0,0,0,0,0,0.148763
125,9,0,0,0,1,2,1,1.063018
11,1,0,0,0,0,0,0,0.025
15,0,0,0,0,0,0,0,0.006536
557,50,0,2,0,1,4,4,2.65
360,17,0,0,1,7,3,3,0.161111
505,16,1,0,0,2,8,6,1
955,43,3,3,1,2,8,7,2.5
386,19,1,1,0,1,5,3,2.65
34,0,0,0,0,1,0,0,0.166667
784,90,0,2,0,1,5,5,12.351851
382,16,0,1,0,1,6,5,0.038462
193,7,17,0,0,1,3,3,0.006536
331,58,18,1,0,1,4,4,3.006536
52,0,0,0,0,1,0,0,0.316667
117,14,2,0,1,1,1,1,1
446,30,0,1,1,1,6,4,1
65,2,1,0,0,1,1,1,1
121,3,1,0,0,1,2,2,0.5
2098,181,43,7,0,1,27,25,1.038462
91,1,0,0,0,1,1,1,0.5
337,16,0,0,1,4,6,5,2.05
64,5,0,0,1,1,0,0,0.066667
644,2,1,0,0,0,0,0,1
71,8,0,0,1,1,1,1,0.07125
2349,294,121,5,1,1,30,28,11.179202
379,22,0,1,0,1,3,3,0.2
906,115,88,2,0,1,11,11,3
64,0,0,0,0,1,0,0,0.066667
68,0,0,0,0,1,0,0,0.015795
101,1,2,0,0,1,0,0,0.05
54,1,0,0,0,1,0,0,0.006452
175,3,0,0,0,1,4,1,1.111111
221,46,0,1,0,1,1,1,0.5
12,1,0,0,0,0,0,0,0.006452
37,4,0,0,0,1,1,0,0.006536
1183,111,3,2,0,1,14,14,2.006536
189,22,1,1,0,1,2,2,0.333333
651,77,33,2,0,1,7,8,0.138462
101,0,1,0,0,1,0,0,0.25
838,100,8,3,0,1,10,9,4.138462
64,7,0,0,0,1,1,1,1
42,1,0,0,0,1,0,0,0.009259
74,5,0,0,0,1,1,1,0.066667
54,5,0,0,0,1,1,1,0.066667
51,12,0,0,0,1,1,1,1
78,5,0,0,0,1,1,1,0.066667
121,18,2,1,0,1,1,1,1
79,5,0,0,0,1,1,1,0.066667
1074,6,6,1,3,10,11,11,1
134,0,2,0,0,1,3,3,1.5
80,0,5,0,0,1,3,0,0.166667
443,19,2,0,1,2,6,5,0.142857
738,7,25,0,3,7,15,13,0.142857
116,9,22,0,0,1,1,1,0.166667
423,0,2,1,2,2,10,7,0.142857
1862,451,767,3,2,5,31,36,1.5
467,19,3,0,3,5,10,10,0.125
139,1,3,0,0,1,4,2,0.166667
306,5,3,0,1,3,3,3,1
42,0,2,0,0,0,1,0,0.642857
2098,90,74,0,1,5,35,26,1
559,44,12,1,3,5,5,3,1
300,2,6,0,0,1,3,3,0.5
164,8,2,0,1,3,2,2,0.125
57,3,13,0,0,1,0,0,0.125
795,86,203,2,1,2,11,15,1
1105,249,174,1,2,7,17,15,1
454,0,4,1,1,1,8,8,0.5
134,3,2,0,1,3,2,2,0.125
88,7,13,0,0,1,2,2,1
930,52,88,0,1,1,18,14,1.142857
282,25,3,0,1,1,3,2,1
1265,1,105,0,2,6,25,20,1
248,1,3,0,1,4,2,2,1
58,1,3,0,0,0,0,0,1
152,30,30,0,1,2,0,1,0.166667
21,0,2,0,0,0,0,0,0.166667
126,2,5,0,1,1,1,1,0.125
79,2,3,0,0,1,1,1,0.642857
13,0,2,0,0,0,0,0,0.5
318,0,3,0,1,1,7,6,0.142857
1082,287,10,0,2,7,17,16,2
367,3,43,1,1,1,6,6,1
11,0,0,0,0,0,0,0,0.007937
12,0,0,0,0,0,0,0,0.058824
7,0,0,0,0,0,0,0,0.507937
62,3,0,0,0,0,0,0,0.007937
13,0,0,0,0,0,0,0,0.007937
83,4,0,0,1,1,1,1,1
52,0,0,0,0,0,1,1,0.007937
47,1,0,0,0,1,0,0,0.007937
12,0,0,0,0,0,0,0,0.058824
27,0,0,0,0,1,0,0,1.007937
5,0,0,0,0,0,0,0,0.007937
75,0,0,0,0,1,0,0,0.133427
8,0,0,0,0,0,0,0,0.007937
33,0,0,0,0,1,0,0,0.007937
20,0,0,0,0,0,0,0,0.757937
7,0,0,0,0,0,0,0,0.007937
37,0,0,0,0,0,0,1,0.007937
131,0,0,0,0,1,0,0,0.007937
14,0,0,0,0,1,0,0,0.007937
10,0,0,0,0,0,0,0,0.007937
33,0,0,0,0,0,0,0,0.133427
79,10,0,0,0,1,1,1,0.007937
21,0,0,0,0,0,0,0,0.007937
5,0,0,0,0,0,0,0,0.007937
44,0,0,0,0,0,0,0,0.133427
81,0,0,0,0,1,0,0,0.007937
33,0,0,0,0,0,0,0,0.007937
58,0,1,0,0,1,0,0,0.133427
55,0,0,0,0,1,1,0,1
20,0,0,0,0,0,0,0,0.507937
129,1,0,0,0,2,0,1,0.133427
13,0,0,0,0,0,0,0,0.167909
80,0,0,0,0,1,0,0,0.007937
8,0,0,0,0,0,0,0,0.507937
12,0,0,0,0,0,0,0,0.007937
71,10,0,0,0,1,1,1,0.007937
5,0,0,0,0,0,0,0,0.150794
51,0,0,0,0,0,0,0,0.383427
16,0,0,0,0,0,0,0,0.007937
7,0,0,0,0,0,0,0,0.007937
13,0,0,0,0,0,0,0,0.007937
35,0,0,0,0,0,0,0,1.133427
76,1,0,0,0,1,0,0,1.883427
23,0,3,0,0,0,0,0,0.133427
68,2,0,0,0,1,1,1,0.133427
215,6,6,0,1,1,4,3,0.007937
32,0,0,0,0,0,0,0,0.042419
11,0,0,0,0,0,0,0,0.133427
11,0,0,0,0,0,0,0,0.257937
39,0,0,0,0,0,0,0,0.133427
36,0,1,0,0,1,1,0,0.507937
80,0,0,0,0,1,0,0,0.007937
4,0,0,0,0,0,0,0,0.007937
18,0,6,0,0,0,0,0,0.007937
5,0,0,0,0,0,0,0,0.007937
22,0,0,0,0,0,0,0,0.007937
70,0,0,0,0,1,0,0,0.5
47,1,0,0,0,1,0,0,0.007937
6,1,0,0,0,0,0,0,0.007937
3,0,0,0,0,0,0,0,0.007937
33,0,0,0,0,0,0,0,0.007937
20,0,0,0,0,0,0,0,0.007937
15,0,0,0,0,0,0,0,0.007937
13,0,0,0,0,0,0,0,0.484127
5,0,0,0,0,0,0,0,0.007937
3,0,0,0,0,0,0,0,0.007937
76,1,0,0,0,1,0,0,0.007937
90,0,0,0,0,1,1,1,0.007937
164,0,0,0,0,1,1,1,0.007937
97,6,0,0,0,1,1,1,0.007937
94,2,0,0,0,1,0,0,1.507937
17,0,0,0,0,0,0,0,0.007937
12,0,0,0,0,0,0,0,0.007937
13,0,0,0,0,0,0,0,0.007937
26,0,0,0,0,1,0,0,0.007937
33,0,0,0,0,0,0,0,0.133427
22,2,0,0,0,1,0,0,0.507937
83,0,0,0,0,1,0,0,0.007937
126,0,0,0,0,1,0,0,0.007937
16,0,0,0,0,0,0,0,0.12549
5,0,0,0,0,0,0,0,0.007937
33,0,3,0,0,1,0,0,0.007937
6,0,0,0,0,0,0,0,0.007937
10,0,0,0,0,0,0,0,0.007937
19,0,0,0,0,0,0,0,0.007937
128,15,0,0,0,1,2,1,1
6,0,0,0,0,0,0,0,0.007937
62,0,0,0,0,1,0,0,0.5
18,0,5,0,0,0,0,0,0.007937
163,31,0,0,1,1,0,0,0.484127
6,0,0,0,0,0,0,0,0.007937
31,0,0,0,0,1,0,0,0.007937
144,9,0,0,0,1,0,0,0.007937
88,1,0,0,0,1,0,0,0.007937
51,3,0,0,0,1,0,0,2
115,3,0,0,0,1,1,1,0.142857
45,2,2,0,0,1,1,1,0.507937
41,5,3,0,0,0,0,0,0.007937
83,0,1,0,0,1,0,0,0.007937
26,0,0,0,0,1,0,0,0.007937
119,4,0,0,1,1,0,0,0.007937
27,0,0,0,0,0,0,0,0.007937
28,0,0,0,0,1,0,0,0.007937
85,4,1,0,1,1,0,0,0.007937
32,0,0,0,0,0,0,0,0.007937
11,0,0,0,0,0,0,0,0.007937
64,0,0,0,1,1,0,0,1
4,0,2,0,0,0,0,0,0.007937
30,0,0,0,0,0,0,0,0.007937
145,1,0,0,1,1,2,1,1.47619
71,8,0,0,0,1,0,0,0.09127
32,0,0,0,1,1,0,0,0.007937
44,3,0,0,0,1,0,0,0.007937
26,73,0,0,0,0,0,0,0.007937
46,4,0,0,0,1,0,0,0.007937
121,0,0,0,1,1,0,0,0.007937
22,0,0,0,0,0,0,0,1
55,0,0,0,0,1,0,0,0.007937
7,0,0,0,0,0,0,0,0.007937
40,6,0,0,0,1,0,0,0.142857
56,15,0,0,1,1,0,0,1.007937
38,0,1,0,0,1,0,0,0.007937
151,0,0,0,1,1,1,1,1
59,1,0,0,0,1,0,0,0.007937
120,0,13,0,0,1,0,0,0.007937
50,0,0,0,0,1,0,0,0.007937
59,3,0,0,0,1,1,0,0.007937
64,1,0,0,0,1,0,0,0.007937
51,0,1,0,0,1,0,0,1
668,4,0,1,1,1,0,0,0.5
292,3,4,0,0,1,0,0,0.047619
80,0,0,0,0,1,0,0,0.047619
352,1,6,0,0,1,2,0,0.047619
47,0,2,0,0,1,0,0,0.047619
28,0,0,0,0,1,0,0,0.047619
140,0,25,0,0,1,2,2,2
21,0,0,0,0,0,0,0,0.047619
50,0,0,0,0,1,0,1,0.047619
146,0,0,0,0,1,0,0,0.833333
48,0,7,0,0,1,0,0,0.047619
195,0,3,0,0,1,0,0,0.047619
250,17,3,0,1,1,3,3,0.2
554,20,133,0,1,1,12,2,0.2
331,2,8,0,1,1,3,1,0.047619
44,0,0,0,0,1,0,0,0.047619
51,0,0,0,0,1,0,0,0.047619
37,11,0,0,0,1,0,0,0.047619
20,0,0,0,0,0,0,0,0.047619
124,0,2,0,1,2,0,0,3.833333
78,0,0,0,0,0,0,0,0.047619
70,0,0,0,0,1,0,0,0.047619
22,0,0,0,0,0,0,0,0.047619
19,0,0,0,0,0,0,0,0.047619
25,0,0,0,0,1,0,0,0.047619
85,4,37,0,1,1,2,2,1
20,0,0,0,0,0,0,0,0.047619
16,0,3,0,0,0,0,0,0.533333
128,2,0,0,1,1,1,1,1
250,1,2,0,0,1,4,4,1
1989,265,0,0,0,1,1,1,0.333333
150,0,1,0,0,1,0,0,0.5
49,2,4,0,0,0,2,0,0.533333
229,10,51,0,0,1,3,0,0.333333
131,10,0,0,1,1,0,0,2.666667
69,0,0,0,0,1,1,1,2
58,0,0,0,0,0,0,0,0.047619
382,0,0,0,0,1,0,0,1
29,0,1,0,0,0,1,0,0.533333
58,0,0,0,0,1,0,0,1
20,2,4,0,0,0,1,0,1
63,5,16,0,1,1,0,0,0.333333
124,6,0,0,1,1,0,0,0.333333
286,3,13,0,1,1,2,1,0.333333
43,1,1,0,0,1,0,0,0.000389
63,1,0,0,1,1,0,0,0.333333
43,2,0,0,0,1,0,0,0.333333
91,17,0,0,0,1,0,1,0.5
62,1,0,0,0,1,0,0,0.333333
238,10,10,0,1,4,2,1,0.333333
39,0,0,0,0,1,0,0,0.5
65,0,1,0,0,2,0,0,1.5
13,0,0,0,0,0,0,0,0.5
120,13,1,0,1,1,1,1,2.333333
51,3,0,0,1,1,0,0,0.333333
27,6,4,0,0,0,0,0,0.004651
64,18,12,0,0,1,2,1,0.004651
146,32,27,0,1,2,0,1,0.004651
37,4,2,0,0,0,0,0,0.004651
44,2,21,0,0,0,0,0,0.004651
270,72,28,1,1,2,3,3,0.004651
166,38,50,0,1,1,2,1,0.004651
9,0,2,0,0,0,0,0,0.004651
21,5,2,0,0,0,0,0,0.004651
73,12,10,0,0,1,0,0,0.004651
123,30,14,0,0,1,1,1,0.004651
49,10,4,0,0,1,1,0,0.004651
134,19,23,0,0,1,0,1,0.004651
5,3,1,0,0,0,0,0,0.004651
326,98,55,0,1,1,5,4,0.004651
375,81,92,0,0,1,8,5,0.004651
383,107,71,1,1,1,6,6,0.081574
42,4,8,0,0,1,0,0,0.004651
66,11,1,0,0,0,0,0,0.206574
45,1,8,0,0,1,0,0,0.004651
34,12,3,0,0,0,0,0,0.004651
159,2,12,0,1,1,0,0,0.004651
75,14,1,0,0,0,0,0,0.004651
2,3,0,0,0,0,0,0,0.004651
14,17,1,0,0,0,1,0,0.004651
463,103,95,0,1,1,7,5,0.081574
32,0,7,0,0,0,0,0,0.004651
124,9,19,0,0,1,0,3,0.004651
32,8,4,0,0,0,0,0,0.004651
9,0,0,0,0,0,0,0,0.004651
18,0,1,0,0,0,0,0,0.004651
178,69,25,0,1,1,2,2,0.081574
100,19,3,0,0,1,0,0,0.004651
96,2,17,0,1,1,0,0,0.004651
222,60,56,0,0,1,0,0,0.004651
157,34,25,0,0,1,5,4,0.004651
15,0,5,0,0,0,0,0,0.004651
11,0,0,0,0,0,0,0,0.004651
41,1,2,0,0,0,0,0,0.004651
58,16,10,0,0,1,1,0,0.004651
54,6,3,0,0,1,0,0,0.004651
22,1,0,0,0,0,0,0,0.004651
482,135,182,0,1,1,8,9,0.206574
35,9,17,0,0,0,1,1,0.004651
107,17,11,0,0,1,3,1,0.004651
10,4,9,0,0,0,0,0,0.004651
68,1,29,0,0,0,0,0,0.004651
21,2,18,0,0,0,0,0,0.004651
47,10,3,0,0,1,0,0,0.004651
115,14,18,0,0,0,2,0,0.004651
19,0,3,0,0,1,0,0,0.004651
13,1,15,0,0,0,0,0,0.004651
7,0,7,0,0,0,0,0,0.004651
4,0,0,0,0,0,0,0,0.004651
41,7,5,0,0,0,0,0,0.004651
88,13,3,0,0,1,1,0,0.004651
58,12,5,0,0,1,0,0,0.004651
58,6,15,0,0,1,0,0,0.004651
48,8,14,0,0,1,0,0,0.004651
56,7,9,0,0,1,0,0,0.004651
201,45,16,0,0,1,4,4,0.004651
206,61,21,0,0,2,4,2,0.004651
71,22,9,0,0,1,2,2,0.004651
17,1,5,0,0,0,0,0,0.004651
128,26,19,0,0,2,0,0,0.004651
18,3,3,0,0,0,0,0,0.004651
89,15,14,0,0,1,0,0,0.004651
159,12,33,0,0,1,1,0,0.004651
287,29,104,0,1,1,2,2,0.004651
62,13,8,0,0,1,0,0,0.004651
48,6,4,0,0,1,0,0,0.004651
45,3,9,0,0,1,1,1,0.004651
47,7,6,0,0,1,1,0,0.004651
108,23,33,0,0,1,1,0,0.004651
105,17,13,0,0,1,0,0,0.004651
134,29,50,0,0,1,1,1,0.004651
328,121,37,0,1,1,2,2,0.004651
73,9,3,0,0,0,0,0,0.081574
20,1,5,0,0,0,0,0,0.004651
90,19,12,0,0,0,0,0,0.004651
273,36,44,0,1,1,5,4,0.5
54,12,10,0,0,1,0,1,0.004651
168,34,30,0,1,3,0,0,0.004651
50,0,10,0,0,1,0,0,0.004651
11,2,4,0,0,0,0,0,0.004651
16,2,2,0,0,0,0,0,0.004651
50,1,4,0,0,1,0,0,0.004651
229,58,37,0,1,1,4,3,0.004651
154,5,3,0,0,0,0,0,0.004651
9,1,0,0,0,0,0,0,0.004651
18,6,2,0,0,0,0,0,0.004651
58,10,11,0,0,1,0,0,0.004651
101,23,15,0,0,1,0,1,0.004651
7,0,2,0,0,0,0,0,0.004651
48,16,7,0,0,1,0,0,0.004651
30,4,6,0,0,1,0,0,0.004651
141,35,9,0,1,1,0,0,0.004651
49,1,2,0,0,1,0,0,0.004651
25,2,0,0,0,1,0,0,0.004651
3,0,1,0,0,0,0,0,0.004651
130,30,19,0,0,1,1,1,0.004651
10,0,4,0,0,0,0,0,0.004651
79,12,6,0,0,1,1,0,0.004651
4,0,0,0,0,0,0,0,0.004651
72,23,12,0,0,1,1,1,0.004651
75,10,15,0,0,1,1,1,0.004651
197,30,16,0,0,1,3,2,0.004651
161,44,9,0,0,1,2,2,0.004651
2,1,0,0,0,0,0,0,0.004651
15,2,10,0,0,0,0,0,0.004651
53,15,10,0,0,0,1,1,0.004651
170,30,10,0,0,1,1,1,0.004651
50,14,7,0,0,1,0,0,0.004651
7,0,3,0,0,0,0,0,0.004651
197,6,22,0,0,0,0,0,0.081574
19,0,1,0,0,0,0,0,0.004651
56,11,6,0,0,0,0,0,0.004651
118,18,13,0,0,1,0,0,0.004651
32,10,5,0,0,1,0,0,0.004651
111,19,0,0,0,1,1,1,0.004651
122,13,16,0,0,1,1,1,0.004651
22,3,8,0,0,0,0,0,0.004651
374,133,87,0,1,2,8,5,0.004651
235,48,21,0,0,1,3,4,0.004651
210,61,23,0,0,1,7,7,0.004651
66,9,22,0,0,1,1,1,0.004651
200,23,8,0,0,1,2,2,0.004651
40,0,1,0,0,1,0,0,1.5
13,1,4,0,0,0,0,0,0.004651
16,1,1,0,0,0,0,0,0.004651
