Project	File Name	data	bugs
Apache OpenJPA	Translation.java	(1,2,11,0,30)	0.011363637
Apache OpenJPA	AbstractTask.java	(1,14,87,1,18)	1.6291797
Apache OpenJPA	AccountGroup.java	(1,5,21,0,18)	0.42857143
Apache OpenJPA	AllowFailure.java	(0,0,9,0,24)	0.5
Apache OpenJPA	BigDecimalId.java	(1,8,28,0,18)	1.0761905
Apache OpenJPA	BigIntegerId.java	(1,8,28,0,18)	1.0761905
Apache OpenJPA	ChainEntityA.java	(1,7,34,0,18)	0.5
Apache OpenJPA	ChainEntityB.java	(1,6,33,1,18)	0.5
Apache OpenJPA	ChainEntityC.java	(1,5,25,1,18)	0.5
Apache OpenJPA	ComputerUser.java	(1,1,11,0,18)	0.75
Apache OpenJPA	DBDictionary.java	(2,225,2443,161,34)	11.010301
Apache OpenJPA	DepartmentId.java	(1,4,23,0,18)	0.14285715
Apache OpenJPA	EntityPerson.java	(1,11,61,0,18)	0.65
Apache OpenJPA	FGDepartment.java	(1,7,20,0,18)	0.2
Apache OpenJPA	FixedAnnuity.java	(1,2,15,0,18)	0.09090909
Apache OpenJPA	IPersisteble.java	(1,0,2,0,18)	0.09090909
Apache OpenJPA	Identifiable.java	(1,2,5,0,18)	0.09090909
Apache OpenJPA	InExpression.java	(2,12,119,2,18)	1.0
Apache OpenJPA	JavaSQLTypes.java	(1,3,113,2,18)	0.041666668
Apache OpenJPA	JavaVersions.java	(1,11,108,3,21)	0.011363637
Apache OpenJPA	LockEmployee.java	(1,10,43,0,18)	0.5
Apache OpenJPA	LogicalUnion.java	(4,150,462,10,18)	0.74761903
Apache OpenJPA	ManagedIface.java	(1,4,10,0,18)	0.05
Apache OpenJPA	MapKeyParent.java	(1,3,19,0,18)	0.33333334
Apache OpenJPA	MergedResult.java	(2,87,252,6,21)	0.4
Apache OpenJPA	OneOneParent.java	(1,5,21,0,18)	0.5
Apache OpenJPA	QueryContext.java	(1,45,57,0,18)	0.11111111
Apache OpenJPA	ResultPacker.java	(1,9,198,29,18)	0.011363637
Apache OpenJPA	SQLFormatter.java	(1,16,140,8,21)	0.011363637
Apache OpenJPA	TableJDBCSeq.java	(2,34,336,27,18)	3.5590277
Apache OpenJPA	TestCriteria.java	(1,38,289,4,18)	1.0
Apache OpenJPA	TestEmbedded.java	(1,6,94,0,28)	1.0
Apache OpenJPA	TestPMMemory.java	(2,14,125,21,69)	0.125
Apache OpenJPA	TestSequence.java	(5,27,261,24,21)	0.65
Apache OpenJPA	TestStringId.java	(1,6,61,0,18)	0.6666667
Apache OpenJPA	TestSubQuery.java	(1,3,44,7,18)	0.16666667
Apache OpenJPA	TestSubquery.java	(1,5,65,19,18)	0.5
Apache OpenJPA	Translatable.java	(1,2,17,0,18)	0.2
Apache OpenJPA	XmlColEntity.java	(1,6,23,0,18)	0.33333334
Apache OpenJPA	AbstractClass.java	(1,7,19,0,18)	0.05
Apache OpenJPA	AbstractThing.java	(1,2,11,0,18)	0.5
Apache OpenJPA	AllFieldTypes.java	(1,70,192,3,18)	0.25
Apache OpenJPA	AnnuityHolder.java	(1,2,15,0,18)	0.09090909
Apache OpenJPA	AttachManager.java	(1,19,182,10,18)	1.5357143
Apache OpenJPA	BeneContactId.java	(1,7,32,0,18)	0.2
Apache OpenJPA	CandidatePath.java	(2,19,107,8,18)	0.055555556
Apache OpenJPA	ClassMetaData.java	(2,167,1401,108,44)	5.861921
Apache OpenJPA	Compatibility.java	(1,58,159,2,35)	2.6873016
Apache OpenJPA	ConcurrentMap.java	(1,2,6,0,18)	0.05882353
Apache OpenJPA	DetachManager.java	(3,37,483,45,18)	2.640873
Apache OpenJPA	EDeletedState.java	(1,11,25,2,18)	0.14285715
Apache OpenJPA	EquityAnnuity.java	(1,4,24,1,18)	0.5409091
Apache OpenJPA	FieldMetaData.java	(2,155,1044,69,42)	2.9002526
Apache OpenJPA	IFixedAnnuity.java	(1,2,4,0,18)	0.09090909
Apache OpenJPA	IdClassEntity.java	(1,5,17,0,18)	0.8857143
Apache OpenJPA	MdrTestEntity.java	(1,0,13,0,18)	0.8333333
Apache OpenJPA	MetamodelImpl.java	(1,24,220,4,18)	0.04347826
Apache OpenJPA	NativeJDBCSeq.java	(2,28,191,21,18)	3.1282785
Apache OpenJPA	PDeletedState.java	(1,16,35,0,18)	0.14285715
Apache OpenJPA	ProcedureList.java	(1,6,9,0,18)	0.25
Apache OpenJPA	SQLExceptions.java	(1,8,41,0,18)	0.5037037
Apache OpenJPA	SQLStoreQuery.java	(2,21,214,11,18)	1.3333334
Apache OpenJPA	Serialization.java	(7,14,90,0,18)	0.045846395
Apache OpenJPA	Specification.java	(1,14,61,0,18)	0.16666667
Apache OpenJPA	TblGrandChild.java	(1,6,27,0,18)	0.2
Apache OpenJPA	TestByteArray.java	(1,10,105,3,18)	0.33333334
Apache OpenJPA	TestException.java	(1,10,133,2,18)	0.33333334
Apache OpenJPA	TestLazyFetch.java	(1,4,64,2,18)	0.16666667
Apache OpenJPA	TestMapUpdate.java	(1,4,47,5,18)	0.53333336
Apache OpenJPA	TestOneToMany.java	(1,3,62,0,18)	0.2
Apache OpenJPA	TestReaderLob.java	(1,6,34,0,18)	0.032258064
Apache OpenJPA	ValueMetaData.java	(1,41,48,0,22)	0.055555556
Apache OpenJPA	AbstractPCData.java	(2,12,184,4,15)	2.5416667
Apache OpenJPA	AbstractResult.java	(2,126,370,2,18)	2.9166667
Apache OpenJPA	ApplicationIds.java	(2,34,327,21,18)	0.30801338
Apache OpenJPA	AttachStrategy.java	(1,14,285,21,18)	2.920238
Apache OpenJPA	CashBaseEntity.java	(1,9,27,0,18)	0.33333334
Apache OpenJPA	ClassArgParser.java	(1,21,353,27,18)	0.011363637
Apache OpenJPA	Configurations.java	(2,30,397,28,18)	2.5807583
Apache OpenJPA	EntityEmployee.java	(1,11,65,0,18)	0.65
Apache OpenJPA	ExternalValues.java	(1,22,59,0,18)	0.33333334
Apache OpenJPA	HSQLDictionary.java	(1,23,206,9,18)	0.33333334
Apache OpenJPA	IAnnuityHolder.java	(1,2,4,0,18)	0.09090909
Apache OpenJPA	IAnnuityObject.java	(1,2,5,0,18)	0.09090909
Apache OpenJPA	IEquityAnnuity.java	(1,4,6,0,18)	0.09090909
Apache OpenJPA	IdClassTestMSC.java	(1,1,8,0,18)	0.8857143
Apache OpenJPA	JDBCStoreQuery.java	(2,45,573,48,18)	1.1951979
Apache OpenJPA	JPAPersisteble.java	(1,0,2,0,18)	0.09090909
Apache OpenJPA	ListResultList.java	(1,18,53,0,18)	0.625
Apache OpenJPA	LogFactoryImpl.java	(2,26,163,13,21)	0.011363637
Apache OpenJPA	ManagedRuntime.java	(1,5,10,0,18)	0.19090909
Apache OpenJPA	MaxQueryEntity.java	(1,8,25,0,18)	0.16666667
Apache OpenJPA	OpenJPAVersion.java	(1,4,77,0,18)	1.0113636
Apache OpenJPA	PCEnhancerTask.java	(1,6,27,0,18)	0.8333333
Apache OpenJPA	PNonTransState.java	(1,12,50,9,18)	0.25
Apache OpenJPA	QueryLanguages.java	(1,1,27,1,18)	0.011363637
Apache OpenJPA	ResultListTest.java	(1,22,167,1,18)	0.125
Apache OpenJPA	SchemaToolTask.java	(2,14,48,0,18)	1.0
Apache OpenJPA	SelectExecutor.java	(1,20,26,0,18)	0.53333336
Apache OpenJPA	SourceTrackers.java	(1,1,17,0,18)	0.011363637
Apache OpenJPA	StringIdEntity.java	(1,5,17,0,18)	0.6666667
Apache OpenJPA	TestBadJdbcUrl.java	(1,8,85,0,33)	0.5
Apache OpenJPA	TestEmbeddable.java	(1,11,94,0,30)	1.5
Apache OpenJPA	TestLazyFields.java	(1,2,36,6,18)	0.25
Apache OpenJPA	TestLibService.java	(1,7,82,15,18)	1.0
Apache OpenJPA	TestMappedById.java	(1,63,615,6,18)	1.8111111
Apache OpenJPA	TestQueryCache.java	(1,8,75,6,24)	0.14285715
Apache OpenJPA	UnloadedEntity.java	(1,7,25,1,18)	0.5
Apache OpenJPA	ValuableItemDA.java	(1,2,8,0,18)	0.33333334
Apache OpenJPA	XMLFileHandler.java	(3,19,383,52,18)	0.053030305
Apache OpenJPA	AbstractJDBCSeq.java	(1,14,85,4,18)	4.0095286
Apache OpenJPA	AbstractLobTest.java	(1,22,218,0,18)	0.07392473
Apache OpenJPA	AutoDetachValue.java	(1,5,34,3,18)	0.2
Apache OpenJPA	ByteArrayHolder.java	(1,5,21,2,18)	0.33333334
Apache OpenJPA	ChildChildClass.java	(1,4,12,0,18)	0.33333334
Apache OpenJPA	DelegatingQuery.java	(1,76,309,4,18)	0.15452051
Apache OpenJPA	DerbyDictionary.java	(1,3,48,12,18)	0.39285713
Apache OpenJPA	EagerResultList.java	(1,1,15,0,18)	0.029324895
Apache OpenJPA	GrandChildClass.java	(1,2,8,0,18)	0.33333334
Apache OpenJPA	JPAFacadeHelper.java	(1,12,175,6,18)	0.1
Apache OpenJPA	LocalConstraint.java	(1,14,81,1,18)	0.125
Apache OpenJPA	MappingToolTask.java	(3,19,78,0,18)	0.5113636
Apache OpenJPA	MetaDataFactory.java	(1,16,26,0,18)	0.125
Apache OpenJPA	MetaDataParsers.java	(1,2,46,0,18)	0.33333334
Apache OpenJPA	MySQLDictionary.java	(1,12,134,14,18)	6.1666665
Apache OpenJPA	NoVersionEntity.java	(1,6,17,0,18)	0.25
Apache OpenJPA	NoneLockManager.java	(1,4,10,2,18)	0.25
Apache OpenJPA	OptSelectEntity.java	(1,9,33,0,18)	0.33333334
Apache OpenJPA	PCEnhancerAgent.java	(2,6,69,19,18)	2.0458465
Apache OpenJPA	PIdJTCDMSCLeafC.java	(1,2,10,0,18)	0.07020704
Apache OpenJPA	PIdJTIDMSCLeafA.java	(1,2,10,0,18)	0.07020704
Apache OpenJPA	PIdJTIDMSCLeafC.java	(1,2,10,0,18)	0.07020704
Apache OpenJPA	ROPStoreManager.java	(1,5,28,8,18)	0.016666668
Apache OpenJPA	ResultSetResult.java	(1,51,261,2,18)	2.7666667
Apache OpenJPA	SchemaGenerator.java	(3,33,484,53,21)	1.025
Apache OpenJPA	SequencedEntity.java	(1,8,29,0,18)	0.5
Apache OpenJPA	StringListValue.java	(1,9,62,6,18)	0.2
Apache OpenJPA	TestBuildSchema.java	(1,4,29,7,31)	0.11111111
Apache OpenJPA	TestDetachMerge.java	(1,32,468,6,31)	1.2603536
Apache OpenJPA	TestEJBEmbedded.java	(1,8,147,1,18)	0.35
Apache OpenJPA	TestGetMetaData.java	(1,2,9,0,18)	1.6873016
Apache OpenJPA	TestGetProperty.java	(2,5,32,0,18)	0.5
Apache OpenJPA	TestOneOneNulls.java	(1,6,84,4,18)	1.2
Apache OpenJPA	TestPersistence.java	(1,3,71,6,18)	0.5
Apache OpenJPA	TestSchemaClone.java	(1,4,18,2,26)	0.125
Apache OpenJPA	TimestampHelper.java	(1,1,19,5,21)	1.0833334
Apache OpenJPA	VersionStrategy.java	(1,7,17,0,18)	0.083333336
Apache OpenJPA	XMLSchemaParser.java	(5,34,345,13,18)	0.2361111
Apache OpenJPA	XMLValueHandler.java	(1,3,43,4,18)	1.0
Apache OpenJPA	AccessDictionary.java	(1,3,51,2,15)	0.25
Apache OpenJPA	CFMetaDataParser.java	(1,24,132,5,18)	0.04859041
Apache OpenJPA	DelegatingBroker.java	(1,184,725,7,18)	0.5878248
Apache OpenJPA	EnhancedSubClass.java	(1,2,10,0,18)	0.9166667
Apache OpenJPA	FoxProDictionary.java	(1,10,87,15,18)	0.25
Apache OpenJPA	FullTimeEmployee.java	(1,2,9,0,18)	0.34285715
Apache OpenJPA	FulltimeEmployee.java	(1,7,32,0,18)	0.071428575
Apache OpenJPA	GeneratedClasses.java	(1,3,33,1,18)	1.5344827
Apache OpenJPA	IntVersionEntity.java	(1,10,32,0,18)	0.16666667
Apache OpenJPA	JDBCStoreManager.java	(7,119,954,125,21)	6.6467648
Apache OpenJPA	ListenerInEntity.java	(1,11,43,0,18)	0.16666667
Apache OpenJPA	LobFieldStrategy.java	(1,14,120,0,18)	0.07392473
Apache OpenJPA	MethodStoreQuery.java	(2,14,175,3,18)	0.11111111
Apache OpenJPA	MultiClassLoader.java	(1,19,121,4,25)	0.011363637
Apache OpenJPA	OracleDictionary.java	(1,60,716,69,31)	6.0277777
Apache OpenJPA	PNewDeletedState.java	(1,15,34,0,18)	0.14285715
Apache OpenJPA	PartTimeEmployee.java	(1,4,14,0,18)	0.34285715
Apache OpenJPA	ParttimeEmployee.java	(1,7,32,0,18)	0.071428575
Apache OpenJPA	ProxyManagerImpl.java	(3,63,1005,41,25)	1.617275
Apache OpenJPA	QueryExpressions.java	(3,11,104,0,18)	0.6111111
Apache OpenJPA	SaveFieldManager.java	(1,10,123,23,18)	0.041666668
Apache OpenJPA	SequenceMetaData.java	(2,42,182,11,38)	1.0568181
Apache OpenJPA	SingleEMTestCase.java	(1,14,70,0,18)	0.125
Apache OpenJPA	StateManagerImpl.java	(1,215,1756,203,18)	6.7942686
Apache OpenJPA	SybaseDictionary.java	(2,13,126,32,18)	5.6666665
Apache OpenJPA	TestBooleanValue.java	(1,2,21,0,18)	0.33333334
Apache OpenJPA	TestCascadeMerge.java	(1,3,41,0,18)	0.5
Apache OpenJPA	TestEJBByteArray.java	(1,5,77,0,18)	0.11111111
Apache OpenJPA	TestJPQLSubquery.java	(2,60,836,3,18)	1.0
Apache OpenJPA	TestManyEagerSQL.java	(1,7,125,51,18)	0.5
Apache OpenJPA	TestProxyManager.java	(14,87,506,19,18)	0.6130952
Apache OpenJPA	UMLPrimitiveType.java	(1,1,7,0,18)	0.16666667
Apache OpenJPA	ValueMappingInfo.java	(3,28,179,6,18)	0.06666667
Apache OpenJPA	AbstractDataCache.java	(1,60,292,12,18)	0.7916667
Apache OpenJPA	AddListenerEntity.java	(1,4,15,0,18)	0.16666667
Apache OpenJPA	ApplicationIdTool.java	(4,49,775,64,22)	0.045846395
Apache OpenJPA	ArgumentException.java	(1,14,51,0,18)	0.045454547
Apache OpenJPA	ConcurrentHashSet.java	(1,16,45,0,18)	0.2857143
Apache OpenJPA	ConfigurationImpl.java	(1,68,544,69,18)	3.6476982
Apache OpenJPA	CriteriaQueryImpl.java	(1,41,203,21,18)	0.055555556
Apache OpenJPA	DatastoreFunction.java	(1,3,21,0,18)	0.33333334
Apache OpenJPA	EmbedValueHandler.java	(1,10,175,21,18)	0.3
Apache OpenJPA	FileSchemaFactory.java	(1,8,42,0,18)	0.011363637
Apache OpenJPA	HandlerStrategies.java	(1,11,146,2,18)	0.016666668
Apache OpenJPA	InnerJoinStrategy.java	(1,1,10,2,18)	0.5
Apache OpenJPA	MappingRepository.java	(1,69,635,34,18)	2.8630764
Apache OpenJPA	MaxQueryMapEntity.java	(1,10,32,0,18)	0.16666667
Apache OpenJPA	PIdJTIDMSCEntityD.java	(1,2,10,0,18)	0.07020704
Apache OpenJPA	ParameterTemplate.java	(1,21,106,0,18)	0.011363637
Apache OpenJPA	PreparedQueryImpl.java	(1,25,252,3,18)	1.3333334
Apache OpenJPA	RollbackException.java	(1,13,40,0,18)	0.8333333
Apache OpenJPA	SelectConstructor.java	(2,9,166,48,18)	1.1857865
Apache OpenJPA	SingleEMFTestCase.java	(1,4,21,2,18)	0.125
Apache OpenJPA	TestCalendarField.java	(1,3,33,1,18)	0.5
Apache OpenJPA	TestChainEntities.java	(1,5,46,8,31)	1.0
Apache OpenJPA	TestDetachNoProxy.java	(1,11,273,16,36)	3.386111
Apache OpenJPA	TestEJBQLFunction.java	(1,19,292,15,21)	0.39285713
Apache OpenJPA	TestEagerDistinct.java	(1,14,127,16,26)	0.11111111
Apache OpenJPA	TestFactoryMethod.java	(1,9,71,2,18)	1.0
Apache OpenJPA	TestManualDelimId.java	(1,8,63,5,18)	0.125
Apache OpenJPA	TestOutOfBoundsEx.java	(1,8,62,3,18)	0.14285715
Apache OpenJPA	TestQuerySQLCache.java	(1,5,146,16,18)	0.53333336
Apache OpenJPA	TestQuerySubclass.java	(1,3,32,0,18)	0.26785713
Apache OpenJPA	TestUUIDGenerator.java	(1,3,19,0,18)	1.0
Apache OpenJPA	ValueMetaDataImpl.java	(1,43,262,32,18)	0.055555556
Apache OpenJPA	WASManagedRuntime.java	(3,23,123,3,24)	2.2805512
Apache OpenJPA	WLSManagedRuntime.java	(1,4,24,8,18)	0.19090909
Apache OpenJPA	XMLMetaDataParser.java	(1,68,351,12,24)	0.25002968
Apache OpenJPA	XmlOverrideEntity.java	(1,8,28,0,18)	0.33333334
Apache OpenJPA	AbstractQueryCache.java	(1,32,197,11,18)	0.5
Apache OpenJPA	AbstractResultList.java	(1,13,34,0,18)	1.625
Apache OpenJPA	AbstractStoreQuery.java	(2,36,79,0,18)	0.8194444
Apache OpenJPA	DataCacheScheduler.java	(2,13,124,1,15)	0.47619048
Apache OpenJPA	DerbyProcedureList.java	(1,12,67,20,21)	0.25
Apache OpenJPA	EmbedFieldStrategy.java	(4,255,808,35,18)	4.0
Apache OpenJPA	EnhancedSuperClass.java	(1,4,17,0,18)	0.9166667
Apache OpenJPA	FetchConfiguration.java	(1,58,71,0,40)	0.25
Apache OpenJPA	InformixDictionary.java	(1,12,123,17,15)	4.95
Apache OpenJPA	JNDIManagedRuntime.java	(1,5,23,3,18)	0.19090909
Apache OpenJPA	MetaDataRepository.java	(2,106,880,166,34)	11.963962
Apache OpenJPA	MultilingualString.java	(1,8,35,0,18)	0.53333336
Apache OpenJPA	PersistenceService.java	(1,14,96,0,18)	0.14285715
Apache OpenJPA	PostgresDictionary.java	(3,43,417,46,18)	2.6989248
Apache OpenJPA	ProductDerivations.java	(2,20,230,13,18)	0.011363637
Apache OpenJPA	QueryResultMapping.java	(6,44,284,20,27)	0.083333336
Apache OpenJPA	RelationStrategies.java	(1,8,122,2,18)	0.041666668
Apache OpenJPA	ReverseMappingTool.java	(6,116,1150,77,41)	0.045846395
Apache OpenJPA	SingleFieldManager.java	(1,37,525,31,18)	3.2714286
Apache OpenJPA	TemporalFieldTypes.java	(1,18,53,2,18)	0.8333333
Apache OpenJPA	TestCascadePersist.java	(1,3,33,5,18)	0.2
Apache OpenJPA	TestCascadingFlush.java	(1,11,181,6,18)	0.125
Apache OpenJPA	TestDynamicSchemas.java	(1,13,59,0,18)	0.2
Apache OpenJPA	TestExternalValues.java	(1,3,42,1,18)	0.33333334
Apache OpenJPA	TestInputStreamLob.java	(1,7,38,0,18)	0.032258064
Apache OpenJPA	TestListResultList.java	(1,3,8,0,18)	0.125
Apache OpenJPA	TestPropertyAccess.java	(1,6,50,4,35)	0.14285715
Apache OpenJPA	TestSecondaryTable.java	(1,2,16,2,18)	0.85
Apache OpenJPA	TestSerializedLobs.java	(1,5,67,1,42)	1.0
Apache OpenJPA	TestValidationMode.java	(1,9,77,17,13)	0.16666667
Apache OpenJPA	VersionLockManager.java	(1,12,50,3,18)	0.75
Apache OpenJPA	AbstractLRSProxyMap.java	(5,57,280,20,18)	0.071428575
Apache OpenJPA	AccountingHierarchy.java	(1,15,65,0,18)	0.85
Apache OpenJPA	CacheMarshallerImpl.java	(1,16,135,1,18)	1.0
Apache OpenJPA	DBDictionaryFactory.java	(1,7,156,12,26)	2.0277572
Apache OpenJPA	DMCustomerInventory.java	(1,9,29,0,18)	0.25
Apache OpenJPA	DelegatingDataCache.java	(1,37,214,0,18)	0.125
Apache OpenJPA	DelegatingResultSet.java	(1,198,446,2,18)	0.016666668
Apache OpenJPA	DistributedTemplate.java	(1,42,169,0,18)	4.25
Apache OpenJPA	EntityVeryLongNames.java	(1,11,58,0,18)	0.2
Apache OpenJPA	EqualTypeExpression.java	(1,5,80,0,18)	0.071428575
Apache OpenJPA	LocalManagedRuntime.java	(1,17,105,6,18)	0.19608383
Apache OpenJPA	MappingDefaultsImpl.java	(1,103,387,7,18)	0.5833333
Apache OpenJPA	MessageListenerImpl.java	(1,9,46,0,18)	1.0
Apache OpenJPA	NoneMetaDataFactory.java	(1,35,68,0,18)	0.125
Apache OpenJPA	PerInstanceListener.java	(1,14,50,0,18)	0.16666667
Apache OpenJPA	PersistenceTestCase.java	(1,12,110,7,22)	0.5405914
Apache OpenJPA	PointbaseDictionary.java	(1,7,73,7,18)	0.25
Apache OpenJPA	ProcessingException.java	(1,6,42,0,18)	0.1
Apache OpenJPA	SQLListenerTestCase.java	(2,4,31,0,18)	0.125
Apache OpenJPA	SQLServerDictionary.java	(1,10,127,4,18)	7.5833335
Apache OpenJPA	ScheduledAssignment.java	(1,17,51,1,18)	0.2857143
Apache OpenJPA	TestBasicAnnotation.java	(1,3,45,3,18)	0.25
Apache OpenJPA	TestCacheExclusions.java	(1,16,143,2,18)	0.5833333
Apache OpenJPA	TestCacheMarshaller.java	(1,6,30,0,18)	1.0
Apache OpenJPA	TestDropAddSequence.java	(1,4,33,4,18)	0.5
Apache OpenJPA	TestEagerResultList.java	(1,3,8,0,18)	0.125
Apache OpenJPA	TestEntitySerialize.java	(1,4,52,2,18)	0.45
Apache OpenJPA	TestInverseEagerSQL.java	(1,9,269,11,18)	0.14285715
Apache OpenJPA	TestMergeComplexKey.java	(1,3,49,0,18)	0.85
Apache OpenJPA	TestMissingMetaData.java	(1,4,25,6,18)	0.6666667
Apache OpenJPA	TestMySQLDictionary.java	(3,3,41,6,18)	0.16666667
Apache OpenJPA	TestOracleXmlColumn.java	(1,4,65,17,18)	0.33333334
Apache OpenJPA	TestProxyCollection.java	(1,14,83,5,18)	0.9166667
Apache OpenJPA	TestQueryResultSize.java	(1,5,60,4,18)	0.5
Apache OpenJPA	TestSQLBigDecimalId.java	(1,4,43,1,18)	0.5761905
Apache OpenJPA	TestSQLBigIntegerId.java	(1,3,27,0,18)	0.5761905
Apache OpenJPA	TestSchemaGenerator.java	(1,3,44,1,26)	0.125
Apache OpenJPA	TestSimpleXmlEntity.java	(1,7,32,1,18)	0.25
Apache OpenJPA	TestValueStrategies.java	(1,11,289,16,18)	0.125
Apache OpenJPA	TestXMLSchemaParser.java	(2,13,135,2,26)	0.125
Apache OpenJPA	URLMetaDataIterator.java	(1,6,37,0,18)	0.011363637
Apache OpenJPA	CascadePersistEntity.java	(1,8,25,0,18)	0.2
Apache OpenJPA	DataCacheManagerImpl.java	(1,8,40,1,18)	0.33333334
Apache OpenJPA	DecoratingDataSource.java	(1,9,34,0,18)	0.016393442
Apache OpenJPA	DelegatingConnection.java	(1,71,276,2,18)	0.20737155
Apache OpenJPA	DelegatingDataSource.java	(1,18,73,7,18)	0.016393442
Apache OpenJPA	DetachedStateManager.java	(1,125,581,25,18)	3.5027778
Apache OpenJPA	DistributedResultSet.java	(1,141,358,1,18)	0.25
Apache OpenJPA	DynamicSchemaFactory.java	(3,14,69,2,18)	0.525
Apache OpenJPA	ExpressionStoreQuery.java	(7,62,375,22,18)	3.3321028
Apache OpenJPA	FileMetaDataIterator.java	(2,11,98,1,18)	0.21251306
Apache OpenJPA	HandlerFieldStrategy.java	(1,28,240,23,18)	2.1166666
Apache OpenJPA	IntegerVersionEntity.java	(1,6,20,0,18)	0.16666667
Apache OpenJPA	MapChangeTrackerImpl.java	(1,9,59,11,18)	0.071428575
Apache OpenJPA	ObjectIdStateManager.java	(1,142,389,3,18)	0.011363637
Apache OpenJPA	OpenJPAConfiguration.java	(1,192,246,0,98)	1.3666667
Apache OpenJPA	PersistenceActivator.java	(1,2,17,1,22)	0.25
Apache OpenJPA	PostLoadListenerImpl.java	(1,1,7,0,18)	1.0333333
Apache OpenJPA	QueryCacheStoreQuery.java	(5,71,369,19,18)	2.6111112
Apache OpenJPA	SequencedActionsTest.java	(3,21,672,75,18)	0.6111111
Apache OpenJPA	SunOneManagedRuntime.java	(1,4,17,3,18)	0.19090909
Apache OpenJPA	TestMappedSuperClass.java	(1,2,31,2,18)	0.5
Apache OpenJPA	TestMappedSuperclass.java	(1,4,46,6,18)	0.02
Apache OpenJPA	TestMessageListeners.java	(1,5,80,25,18)	1.0
Apache OpenJPA	TestParallelEagerMap.java	(1,2,29,0,18)	0.33333334
Apache OpenJPA	TestPessimisticLocks.java	(2,12,354,47,33)	0.11111111
Apache OpenJPA	TestPropertiesParser.java	(1,23,200,20,18)	1.0
Apache OpenJPA	TestResultSetMapping.java	(1,3,25,0,18)	0.25
Apache OpenJPA	TestSequenceAssigned.java	(1,10,118,0,18)	0.125
Apache OpenJPA	AbstractBrokerFactory.java	(3,50,420,65,18)	1.4038514
Apache OpenJPA	AbstractUpdateManager.java	(2,20,233,16,18)	1.1051748
Apache OpenJPA	AnnuityHolderCategory.java	(1,0,2,0,18)	0.09090909
Apache OpenJPA	ClassMetaDataIterator.java	(1,7,101,16,18)	0.045846395
Apache OpenJPA	DataCacheStoreManager.java	(3,21,414,70,18)	1.2683692
Apache OpenJPA	DistributedStoreQuery.java	(5,15,182,1,18)	0.59599155
Apache OpenJPA	ImmutableValueHandler.java	(1,5,57,1,18)	0.041666668
Apache OpenJPA	InheritanceComparator.java	(1,5,48,1,18)	2.270635
Apache OpenJPA	JDBCConfigurationImpl.java	(1,88,456,52,18)	2.6830602
Apache OpenJPA	JDBCExpressionFactory.java	(1,86,322,13,18)	0.5714286
Apache OpenJPA	JDBCRelatedFieldOrder.java	(1,8,50,0,18)	1.0
Apache OpenJPA	JPQLExpressionBuilder.java	(4,118,1227,152,18)	3.5272367
Apache OpenJPA	LazyForwardResultList.java	(2,20,112,4,18)	0.625
Apache OpenJPA	NumberVersionStrategy.java	(1,6,27,0,18)	0.083333336
Apache OpenJPA	ObjectExistsException.java	(1,3,9,0,18)	0.25
Apache OpenJPA	PersistenceExceptions.java	(3,13,132,5,18)	0.25
Apache OpenJPA	RelationFieldStrategy.java	(3,45,595,77,18)	1.7
Apache OpenJPA	ReportingSQLException.java	(1,8,36,2,18)	0.8666667
Apache OpenJPA	SQLBigDecimalIdEntity.java	(1,4,15,0,18)	0.5761905
Apache OpenJPA	SQLBigIntegerIdEntity.java	(1,4,15,0,18)	0.5761905
Apache OpenJPA	SavepointFieldManager.java	(1,15,126,9,18)	0.041666668
Apache OpenJPA	StringParameterizable.java	(1,6,19,0,18)	0.09090909
Apache OpenJPA	TestDataCacheObjectId.java	(3,140,257,134,9)	0.5
Apache OpenJPA	TestDetachmentOneMany.java	(1,6,68,0,18)	0.33333334
Apache OpenJPA	TestKodoConfiguration.java	(1,7,121,12,18)	0.14285715
Apache OpenJPA	TestOneToManySubQuery.java	(1,2,14,0,18)	0.33333334
Apache OpenJPA	TestPropertiesMethods.java	(1,5,64,23,18)	0.33333334
Apache OpenJPA	TestSerializedFactory.java	(1,3,31,7,18)	0.5
Apache OpenJPA	TestStrategyAnnotaion.java	(1,2,21,2,18)	0.5
Apache OpenJPA	TestXmlOverrideEntity.java	(1,6,52,4,18)	0.33333334
Apache OpenJPA	VersionAttachStrategy.java	(1,11,219,27,18)	2.452381
Apache OpenJPA	XMLMetaDataSerializer.java	(1,24,169,3,18)	0.011363637
Apache OpenJPA	AbstractManagedRuntime.java	(1,2,34,0,22)	0.19090909
Apache OpenJPA	BeanLifecycleCallbacks.java	(1,6,39,0,18)	0.045846395
Apache OpenJPA	CachedEntityStatistics.java	(1,16,52,0,18)	0.25
Apache OpenJPA	ContainerFieldStrategy.java	(1,10,59,0,18)	0.33333334
Apache OpenJPA	DelegatingStoreManager.java	(1,35,87,0,18)	0.24557447
Apache OpenJPA	DetachmentOneManyChild.java	(1,5,23,0,18)	0.33333334
Apache OpenJPA	FetchConfigurationImpl.java	(2,88,594,18,23)	2.25
Apache OpenJPA	InterfaceImplGenerator.java	(1,9,127,9,18)	0.045846395
Apache OpenJPA	ManagedClassSubclasser.java	(2,10,161,21,18)	0.7011494
Apache OpenJPA	MappingRepositoryValue.java	(1,2,22,4,18)	0.011363637
